V1 V2 V3 V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14
Texas          2014  1 26479279 53,875 44.50  0.37 21269804 3276758 265158 1163134  34816  469609  9621
Utah           2014  1  2938671 63,383 30.40  0.61  2688942   38451  44780   68931  29105   68462  2212
Vermont        2014  1   625665 60,708 14.60  3.11   594330    7608   2331    9874    199   11323   558
Virginia       2014  1  8316902 66,155 29.40  2.69  5872722 1637929  43592  522658   9078  230923 12338
Washington     2014  1  7046931 59,068 34.10  4.42  5689915  283480 134771  575717  49870  313178   443
West Virginia  2014  1  1847624 39,552 23.50  2.25  1733683   65363   4341   14462    510   29265  1985
Wisconsin      2014  1  5751272 58,080  6.00  1.13  5050650  379131  64191  152879   2911  101510   266
Wyoming        2014  1   583334 55,690 23.30  0.94   542180    7976  15722    5595    565   11296   490
Alabama        2014  2  4840037 42,278 47.30  5.75  3372411 1290677  33075   64014   4915   74945   906
Arizona        2014  2  6706435 49,254 50.00  0.16  5617958  314624 358979  219440  17516  177918  2023
Arkansas       2014  2  2964800 44,922 38.80  2.67  2364195  463356  27953   44029   8351   56916   441
California     2014  2 38701278 60,487 49.80  4.02 28350638 2524737 636482 5564407 192502 1432512  4161
Colorado       2014  2  5342311 60,940 27.60  1.18  4692148  236570  83700  167347   9704  152842   885
Connecticut    2014  2  3600188 70,161 25.00  3.42  2925959  412205  18630  160614   3706   79074   400
Delaware       2014  2   934805 57,522 33.90  4.55   660763  208665   5980   35450    819   23128   168
Georgia        2014  2 10083850 49,555 49.80  4.06  6247325 3191139  50616  386348  11472  196950   736
Idaho          2014  2  1630391 53,438 28.00  3.68  1526475   13056  28138   22802   3255   36665   147
Illinois       2014  2 12882438 54,916 19.40  2.22  9987403 1895114  74387  681639   8085  235810  3448
Indiana        2014  2  6593182 48,060 22.00  2.64  5675022  629851  25928  134114   3953  124314   506
Iowa           2014  2  3105563 57,810 13.20  1.50  2856233  106699  15442   71028   3110   53051   388
Kansas         2014  2  2899553 53,444 27.80  0.75  2521064  179174  34137   81408   3116   80654   487
Kentucky       2014  2  4410415 42,786 33.20  4.47  3894959  360757  12807   60498   3586   77808   518
Louisiana      2014  2  4648797 42,406 50.20  5.56  2945590 1511723  35451   81332   2849   71852  3196
Maine          2014  2  1328903 51,710 15.70  2.85  1263363   18914   9105   15438    435   21648   288
Maryland       2014  2  5970245 76,165 32.80  4.17  3584101 1813490  33083  374830   6207  158534   616
Massachusetts  2014  2  6757925 63,151 24.10  4.18  5580962  564046  31860  425292   6705  149060  1344
Michigan       2014  2  9914675 52,005 12.70  1.58  7921014 1410299  70851  284490   3766  224255  1067
Minnesota      2014  2  5452649 67,244  3.80  0.86  4670084  324189  72776  255525   3418  126657   334
Mississippi    2014  2  2988578 35,521 46.30  6.00  1781936 1122259  17627   29967   1703   35086  1866
Missouri       2014  2  6058014 56,630 26.50  1.22  5059142  714659  32877  115349   8260  127727   437
Montana        2014  2  1019931 51,102 14.70  1.71   911917    5465  67859    7769    830   26091    26
Nebraska       2014  2  1880920 56,870 20.80  0.64  1680055   92542  26381   41984   2208   37750   101
Nevada         2014  2  2831730 49,875 39.20  1.20  2159095  258523  46147  234066  20964  112935   818
New Hampshire  2014  2  1328684 73,397 18.10  3.68  1250622   18954   3764   33854    564   20926    69
New Jersey     2014  2  8943010 65,243 29.50  4.96  6532523 1323971  52290  841596   8817  183813   872
New Mexico     2014  2  2083207 46,686 41.90  0.17  1722660   51142 221446   34399   3247   50313  1171
New York       2014  2 19773580 54,310 18.80  2.92 13938275 3477308 189816 1673128  26058  468995  7742
North Carolina 2014  2  9941160 46,784 43.00  3.11  7097038 2202097 155373  269607  11816  205229   792
North Dakota   2014  2   738658 60,730  5.60  0.18   657474   15839  40701    9942    437   14265    94
Ohio           2014  2 11593741 49,644 23.40  2.60  9612085 1467640  31575  234862   5953  241626   539
Oklahoma       2014  2  3875008 47,199 36.10  0.49  2908084  298153 355396   81363   6731  225281   683
Oregon         2014  2  3960673 58,875 35.30  5.78  3482095   81266  70762  168428  16474  141648    99
Pennsylvania   2014  2 12790341 55,173 22.80  3.24 10594193 1489926  44698  418102   8616  234806   819
Rhode Island   2014  2  1054782 58,633 27.20  4.23   897319   81898  10244   36191   1842   27288   188
South Carolina 2014  2  4824758 44,929 48.20  3.31  3297047 1341048  25870   73656   4492   82645   134
South Dakota   2014  2   849455 53,053 13.90  0.36   727067   15489  77038   10987    589   18285   335
Tennessee      2014  2  6540007 43,716 38.30  5.18  5161586 1117348  28725  111733   6005  114610   656
Texas          2014  2 26479279 53,875 48.40  0.73 21269804 3276758 265158 1163134  34816  469609  5146
Utah           2014  2  2938671 63,383 35.70  1.06  2688942   38451  44780   68931  29105   68462  1322
Vermont        2014  2   625665 60,708 16.60  3.18   594330    7608   2331    9874    199   11323   317
Virginia       2014  2  8316902 66,155 37.00  3.36  5872722 1637929  43592  522658   9078  230923  6259
Washington     2014  2  7046931 59,068 29.80  6.28  5689915  283480 134771  575717  49870  313178   214
West Virginia  2014  2  1847624 39,552 30.90  4.18  1733683   65363   4341   14462    510   29265   800
Wisconsin      2014  2  5751272 58,080  7.30  1.27  5050650  379131  64191  152879   2911  101510   383
Wyoming        2014  2   583334 55,690 20.00  1.70   542180    7976  15722    5595    565   11296   222
Alabama        2014  3  4840037 42,278 52.30  5.57  3372411 1290677  33075   64014   4915   74945   907
Arizona        2014  3  6706435 49,254 53.90  0.90  5617958  314624 358979  219440  17516  177918  2311
Arkansas       2014  3  2964800 44,922 46.50  4.66  2364195  463356  27953   44029   8351   56916   296
California     2014  3 38701278 60,487 53.50  3.28 28350638 2524737 636482 5564407 192502 1432512  5330
Colorado       2014  3  5342311 60,940 36.30  1.15  4692148  236570  83700  167347   9704  152842  1148
Connecticut    2014  3  3600188 70,161 30.60  4.22  2925959  412205  18630  160614   3706   79074   458
Delaware       2014  3   934805 57,522 39.60  3.87   660763  208665   5980   35450    819   23128   230
Georgia        2014  3 10083850 49,555 52.90  4.41  6247325 3191139  50616  386348  11472  196950  1064
Idaho          2014  3  1630391 53,438 36.20  3.92  1526475   13056  28138   22802   3255   36665   217
Illinois       2014  3 12882438 54,916 34.40  1.46  9987403 1895114  74387  681639   8085  235810  6579
Indiana        2014  3  6593182 48,060 34.10  1.85  5675022  629851  25928  134114   3953  124314   635
Iowa           2014  3  3105563 57,810 29.70  0.81  2856233  106699  15442   71028   3110   53051   449
Kansas         2014  3  2899553 53,444 40.60  0.48  2521064  179174  34137   81408   3116   80654   539
Kentucky       2014  3  4410415 42,786 41.50  3.44  3894959  360757  12807   60498   3586   77808   313
Louisiana      2014  3  4648797 42,406 55.00  4.47  2945590 1511723  35451   81332   2849   71852  4484
Maine          2014  3  1328903 51,710 18.10  3.80  1263363   18914   9105   15438    435   21648   405
Maryland       2014  3  5970245 76,165 38.20  3.75  3584101 1813490  33083  374830   6207  158534   738
Massachusetts  2014  3  6757925 63,151 29.10  4.51  5580962  564046  31860  425292   6705  149060  2391
Michigan       2014  3  9914675 52,005 21.00  1.39  7921014 1410299  70851  284490   3766  224255  1741
Minnesota      2014  3  5452649 67,244 19.60  0.87  4670084  324189  72776  255525   3418  126657   576
Mississippi    2014  3  2988578 35,521 51.60  5.60  1781936 1122259  17627   29967   1703   35086  2506
Missouri       2014  3  6058014 56,630 39.50  1.70  5059142  714659  32877  115349   8260  127727   620
Montana        2014  3  1019931 51,102 29.40  2.26   911917    5465  67859    7769    830   26091    25
Nebraska       2014  3  1880920 56,870 35.40  0.50  1680055   92542  26381   41984   2208   37750   119
Nevada         2014  3  2831730 49,875 43.40  1.03  2159095  258523  46147  234066  20964  112935  1004
New Hampshire  2014  3  1328684 73,397 21.60  4.11  1250622   18954   3764   33854    564   20926    69
New Jersey     2014  3  8943010 65,243 35.40  3.97  6532523 1323971  52290  841596   8817  183813  1819
New Mexico     2014  3  2083207 46,686 46.00  0.47  1722660   51142 221446   34399   3247   50313  1419
New York       2014  3 19773580 54,310 23.60  3.05 13938275 3477308 189816 1673128  26058  468995 20287
North Carolina 2014  3  9941160 46,784 45.50  4.61  7097038 2202097 155373  269607  11816  205229  1006
North Dakota   2014  3   738658 60,730 22.70  0.43   657474   15839  40701    9942    437   14265    65
Ohio           2014  3 11593741 49,644 33.60  2.00  9612085 1467640  31575  234862   5953  241626   795
Oklahoma       2014  3  3875008 47,199 46.30  1.74  2908084  298153 355396   81363   6731  225281   755
Oregon         2014  3  3960673 58,875 41.80  5.52  3482095   81266  70762  168428  16474  141648    98
Pennsylvania   2014  3 12790341 55,173 30.30  2.60 10594193 1489926  44698  418102   8616  234806  1272
Rhode Island   2014  3  1054782 58,633 32.80  5.91   897319   81898  10244   36191   1842   27288   267
South Carolina 2014  3  4824758 44,929 50.00  4.34  3297047 1341048  25870   73656   4492   82645   110
South Dakota   2014  3   849455 53,053 29.40  0.76   727067   15489  77038   10987    589   18285   427
Tennessee      2014  3  6540007 43,716 45.00  3.93  5161586 1117348  28725  111733   6005  114610   660
Texas          2014  3 26479279 53,875 54.80  1.11 21269804 3276758 265158 1163134  34816  469609  8556
Utah           2014  3  2938671 63,383 41.00  0.99  2688942   38451  44780   68931  29105   68462  2242
Vermont        2014  3   625665 60,708 18.60  3.38   594330    7608   2331    9874    199   11323   415
Virginia       2014  3  8316902 66,155 40.70  3.29  5872722 1637929  43592  522658   9078  230923  8852
Washington     2014  3  7046931 59,068 40.10  7.78  5689915  283480 134771  575717  49870  313178   175
West Virginia  2014  3  1847624 39,552 37.10  3.04  1733683   65363   4341   14462    510   29265   764
Wisconsin      2014  3  5751272 58,080 21.40  1.10  5050650  379131  64191  152879   2911  101510   784
Wyoming        2014  3   583334 55,690 32.30  1.76   542180    7976  15722    5595    565   11296   167
Alabama        2014  4  4840037 42,278 62.40  9.67  3372411 1290677  33075   64014   4915   74945   443
Arizona        2014  4  6706435 49,254 59.10  0.24  5617958  314624 358979  219440  17516  177918  1183
Arkansas       2014  4  2964800 44,922 59.60  5.54  2364195  463356  27953   44029   8351   56916    91
California     2014  4 38701278 60,487 57.70  1.06 28350638 2524737 636482 5564407 192502 1432512  2430
Colorado       2014  4  5342311 60,940 43.30  1.35  4692148  236570  83700  167347   9704  152842   579
Connecticut    2014  4  3600188 70,161 46.70  4.38  2925959  412205  18630  160614   3706   79074   512
Delaware       2014  4   934805 57,522 52.90  4.42   660763  208665   5980   35450    819   23128    45
Georgia        2014  4 10083850 49,555 63.10  7.35  6247325 3191139  50616  386348  11472  196950   453
Idaho          2014  4  1630391 53,438 41.60  2.15  1526475   13056  28138   22802   3255   36665   171
Illinois       2014  4 12882438 54,916 52.40  5.15  9987403 1895114  74387  681639   8085  235810  4236
Indiana        2014  4  6593182 48,060 52.40  5.73  5675022  629851  25928  134114   3953  124314   212
Iowa           2014  4  3105563 57,810 47.50  4.65  2856233  106699  15442   71028   3110   53051   253
Kansas         2014  4  2899553 53,444 54.00  1.59  2521064  179174  34137   81408   3116   80654   142
Kentucky       2014  4  4410415 42,786 57.40  6.43  3894959  360757  12807   60498   3586   77808   116
Louisiana      2014  4  4648797 42,406 65.50  4.49  2945590 1511723  35451   81332   2849   71852  2551
Maine          2014  4  1328903 51,710 38.70  3.44  1263363   18914   9105   15438    435   21648   225
Maryland       2014  4  5970245 76,165 52.70  4.93  3584101 1813490  33083  374830   6207  158534   412
Massachusetts  2014  4  6757925 63,151 45.90  3.87  5580962  564046  31860  425292   6705  149060  1575
Michigan       2014  4  9914675 52,005 41.20  3.82  7921014 1410299  70851  284490   3766  224255   604
Minnesota      2014  4  5452649 67,244 38.40  3.70  4670084  324189  72776  255525   3418  126657   277
Mississippi    2014  4  2988578 35,521 62.70  8.86  1781936 1122259  17627   29967   1703   35086  1260
Missouri       2014  4  6058014 56,630 55.10  5.09  5059142  714659  32877  115349   8260  127727   234
Montana        2014  4  1019931 51,102 41.00  1.47   911917    5465  67859    7769    830   26091     5
Nebraska       2014  4  1880920 56,870 48.30  1.99  1680055   92542  26381   41984   2208   37750    46
Nevada         2014  4  2831730 49,875 49.00  0.66  2159095  258523  46147  234066  20964  112935   518
New Hampshire  2014  4  1328684 73,397 41.60  4.11  1250622   18954   3764   33854    564   20926    46
New Jersey     2014  4  8943010 65,243 50.30  4.42  6532523 1323971  52290  841596   8817  183813   953
New Mexico     2014  4  2083207 46,686 52.30  0.37  1722660   51142 221446   34399   3247   50313   832
New York       2014  4 19773580 54,310 43.50  3.57 13938275 3477308 189816 1673128  26058  468995 10602
North Carolina 2014  4  9941160 46,784 59.20  4.91  7097038 2202097 155373  269607  11816  205229   579
North Dakota   2014  4   738658 60,730 38.20  2.10   657474   15839  40701    9942    437   14265    14
Ohio           2014  4 11593741 49,644 51.40  5.28  9612085 1467640  31575  234862   5953  241626   363
Oklahoma       2014  4  3875008 47,199 59.40  1.69  2908084  298153 355396   81363   6731  225281   330
Oregon         2014  4  3960673 58,875 45.80  2.52  3482095   81266  70762  168428  16474  141648    50
Pennsylvania   2014  4 12790341 55,173 47.70  3.85 10594193 1489926  44698  418102   8616  234806   625
Rhode Island   2014  4  1054782 58,633 47.00  4.57   897319   81898  10244   36191   1842   27288   330
South Carolina 2014  4  4824758 44,929 63.30  4.24  3297047 1341048  25870   73656   4492   82645    51
South Dakota   2014  4   849455 53,053 43.40  1.97   727067   15489  77038   10987    589   18285   194
Tennessee      2014  4  6540007 43,716 58.60  5.81  5161586 1117348  28725  111733   6005  114610    94
Texas          2014  4 26479279 53,875 65.40  0.98 21269804 3276758 265158 1163134  34816  469609  4638
Utah           2014  4  2938671 63,383 46.70  0.94  2688942   38451  44780   68931  29105   68462  1167
Vermont        2014  4   625665 60,708 40.50  3.25   594330    7608   2331    9874    199   11323   220
Virginia       2014  4  8316902 66,155 55.00  4.73  5872722 1637929  43592  522658   9078  230923  4324
Washington     2014  4  7046931 59,068 45.80  3.78  5689915  283480 134771  575717  49870  313178    97
West Virginia  2014  4  1847624 39,552 53.10  3.06  1733683   65363   4341   14462    510   29265   276
Wisconsin      2014  4  5751272 58,080 39.70  5.04  5050650  379131  64191  152879   2911  101510   506
Wyoming        2014  4   583334 55,690 39.60  1.38   542180    7976  15722    5595    565   11296    33
Alabama        2014  5  4840037 42,278 70.20  4.27  3372411 1290677  33075   64014   4915   74945   426
Arizona        2014  5  6706435 49,254 66.80  0.07  5617958  314624 358979  219440  17516  177918  1086
Arkansas       2014  5  2964800 44,922 68.10  6.05  2364195  463356  27953   44029   8351   56916    54
California     2014  5 38701278 60,487 64.60  0.35 28350638 2524737 636482 5564407 192502 1432512  2137
Colorado       2014  5  5342311 60,940 52.40  2.15  4692148  236570  83700  167347   9704  152842    20
Connecticut    2014  5  3600188 70,161 58.30  4.79  2925959  412205  18630  160614   3706   79074    97
Delaware       2014  5   934805 57,522 64.80  3.06   660763  208665   5980   35450    819   23128     0
Georgia        2014  5 10083850 49,555 71.20  3.87  6247325 3191139  50616  386348  11472  196950   310
Idaho          2014  5  1630391 53,438 51.60  1.26  1526475   13056  28138   22802   3255   36665   115
Illinois       2014  5 12882438 54,916 63.70  3.29  9987403 1895114  74387  681639   8085  235810  3414
Indiana        2014  5  6593182 48,060 62.90  4.23  5675022  629851  25928  134114   3953  124314   180
Iowa           2014  5  3105563 57,810 60.00  3.04  2856233  106699  15442   71028   3110   53051   168
Kansas         2014  5  2899553 53,444 64.70  1.98  2521064  179174  34137   81408   3116   80654    75
Kentucky       2014  5  4410415 42,786 66.10  3.65  3894959  360757  12807   60498   3586   77808    16
Louisiana      2014  5  4648797 42,406 71.80  7.46  2945590 1511723  35451   81332   2849   71852  2362
Maine          2014  5  1328903 51,710 51.70  3.99  1263363   18914   9105   15438    435   21648   169
Maryland       2014  5  5970245 76,165 64.20  5.18  3584101 1813490  33083  374830   6207  158534   281
Massachusetts  2014  5  6757925 63,151 57.20  3.75  5580962  564046  31860  425292   6705  149060   923
Michigan       2014  5  9914675 52,005 54.60  3.53  7921014 1410299  70851  284490   3766  224255   512
Minnesota      2014  5  5452649 67,244 54.30  3.51  4670084  324189  72776  255525   3418  126657   215
Mississippi    2014  5  2988578 35,521 70.80  5.16  1781936 1122259  17627   29967   1703   35086  1223
Missouri       2014  5  6058014 56,630 65.30  3.19  5059142  714659  32877  115349   8260  127727   184
Montana        2014  5  1019931 51,102 51.10  1.92   911917    5465  67859    7769    830   26091     3
Nebraska       2014  5  1880920 56,870 58.50  2.63  1680055   92542  26381   41984   2208   37750    34
Nevada         2014  5  2831730 49,875 57.40  0.79  2159095  258523  46147  234066  20964  112935   520
New Hampshire  2014  5  1328684 73,397 54.00  3.03  1250622   18954   3764   33854    564   20926    17
New Jersey     2014  5  8943010 65,243 62.00  4.72  6532523 1323971  52290  841596   8817  183813   826
New Mexico     2014  5  2083207 46,686 60.10  1.06  1722660   51142 221446   34399   3247   50313   612
New York       2014  5 19773580 54,310 56.70  4.64 13938275 3477308 189816 1673128  26058  468995  6943
North Carolina 2014  5  9941160 46,784 68.50  3.62  7097038 2202097 155373  269607  11816  205229   367
North Dakota   2014  5   738658 60,730 53.70  2.38   657474   15839  40701    9942    437   14265     9
Ohio           2014  5 11593741 49,644 61.70  3.98  9612085 1467640  31575  234862   5953  241626   150
Oklahoma       2014  5  3875008 47,199 68.90  3.14  2908084  298153 355396   81363   6731  225281   148
Oregon         2014  5  3960673 58,875 53.30  1.80  3482095   81266  70762  168428  16474  141648    44
Pennsylvania   2014  5 12790341 55,173 59.00  5.29 10594193 1489926  44698  418102   8616  234806   505
Rhode Island   2014  5  1054782 58,633 58.00  3.25   897319   81898  10244   36191   1842   27288    50
South Carolina 2014  5  4824758 44,929 71.70  3.97  3297047 1341048  25870   73656   4492   82645    29
South Dakota   2014  5   849455 53,053 55.60  2.42   727067   15489  77038   10987    589   18285   207
Tennessee      2014  5  6540007 43,716 67.30  2.91  5161586 1117348  28725  111733   6005  114610    42
Texas          2014  5 26479279 53,875 72.00  4.10 21269804 3276758 265158 1163134  34816  469609  3884
Utah           2014  5  2938671 63,383 56.50  1.02  2688942   38451  44780   68931  29105   68462  1234
Vermont        2014  5   625665 60,708 53.60  4.68   594330    7608   2331    9874    199   11323   135
Virginia       2014  5  8316902 66,155 65.20  4.35  5872722 1637929  43592  522658   9078  230923  3642
Washington     2014  5  7046931 59,068 54.30  2.44  5689915  283480 134771  575717  49870  313178    72
West Virginia  2014  5  1847624 39,552 61.70  4.24  1733683   65363   4341   14462    510   29265   155
Wisconsin      2014  5  5751272 58,080 55.30  3.80  5050650  379131  64191  152879   2911  101510   371
Wyoming        2014  5   583334 55,690 50.10  1.76   542180    7976  15722    5595    565   11296    21
Alabama        2014  6  4840037 42,278 77.90  5.23  3372411 1290677  33075   64014   4915   74945   289
Arizona        2014  6  6706435 49,254 77.70  0.01  5617958  314624 358979  219440  17516  177918   570
Arkansas       2014  6  2964800 44,922 76.70  6.24  2364195  463356  27953   44029   8351   56916     9
California     2014  6 38701278 60,487 71.90  0.06 28350638 2524737 636482 5564407 192502 1432512  1970
Colorado       2014  6  5342311 60,940 62.50  1.19  4692148  236570  83700  167347   9704  152842    61
Connecticut    2014  6  3600188 70,161 66.80  2.41  2925959  412205  18630  160614   3706   79074     0
Delaware       2014  6   934805 57,522 72.80  2.60   660763  208665   5980   35450    819   23128     4
Georgia        2014  6 10083850 49,555 78.30  3.64  6247325 3191139  50616  386348  11472  196950    95
Idaho          2014  6  1630391 53,438 56.70  1.32  1526475   13056  28138   22802   3255   36665     0
Illinois       2014  6 12882438 54,916 73.00  6.77  9987403 1895114  74387  681639   8085  235810  2560
Indiana        2014  6  6593182 48,060 72.60  5.61  5675022  629851  25928  134114   3953  124314    91
Iowa           2014  6  3105563 57,810 70.20  9.66  2856233  106699  15442   71028   3110   53051   164
Kansas         2014  6  2899553 53,444 73.60  7.58  2521064  179174  34137   81408   3116   80654    21
Kentucky       2014  6  4410415 42,786 74.10  3.98  3894959  360757  12807   60498   3586   77808     5
Louisiana      2014  6  4648797 42,406 79.80  6.23  2945590 1511723  35451   81332   2849   71852  1781
Maine          2014  6  1328903 51,710 61.60  4.58  1263363   18914   9105   15438    435   21648   129
Maryland       2014  6  5970245 76,165 72.30  3.63  3584101 1813490  33083  374830   6207  158534   138
Massachusetts  2014  6  6757925 63,151 65.90  2.81  5580962  564046  31860  425292   6705  149060   732
Michigan       2014  6  9914675 52,005 65.20  3.82  7921014 1410299  70851  284490   3766  224255   444
Minnesota      2014  6  5452649 67,244 65.00  8.07  4670084  324189  72776  255525   3418  126657   146
Mississippi    2014  6  2988578 35,521 78.60  6.96  1781936 1122259  17627   29967   1703   35086  1042
Missouri       2014  6  6058014 56,630 73.70  6.10  5059142  714659  32877  115349   8260  127727     6
Montana        2014  6  1019931 51,102 56.50  3.20   911917    5465  67859    7769    830   26091     5
Nebraska       2014  6  1880920 56,870 68.10  7.23  1680055   92542  26381   41984   2208   37750    28
Nevada         2014  6  2831730 49,875 66.70  0.12  2159095  258523  46147  234066  20964  112935   380
New Hampshire  2014  6  1328684 73,397 62.80  4.56  1250622   18954   3764   33854    564   20926     3
New Jersey     2014  6  8943010 65,243 70.60  3.32  6532523 1323971  52290  841596   8817  183813   575
New Mexico     2014  6  2083207 46,686 72.40  0.55  1722660   51142 221446   34399   3247   50313   318
New York       2014  6 19773580 54,310 65.00  5.11 13938275 3477308 189816 1673128  26058  468995  6114
North Carolina 2014  6  9941160 46,784 75.20  4.18  7097038 2202097 155373  269607  11816  205229   258
North Dakota   2014  6   738658 60,730 62.50  4.75   657474   15839  40701    9942    437   14265     3
Ohio           2014  6 11593741 49,644 70.60  5.42  9612085 1467640  31575  234862   5953  241626   105
Oklahoma       2014  6  3875008 47,199 77.30  5.71  2908084  298153 355396   81363   6731  225281    18
Oregon         2014  6  3960673 58,875 58.10  1.14  3482095   81266  70762  168428  16474  141648    15
Pennsylvania   2014  6 12790341 55,173 67.60  5.31 10594193 1489926  44698  418102   8616  234806   388
Rhode Island   2014  6  1054782 58,633 66.40  2.31   897319   81898  10244   36191   1842   27288     6
South Carolina 2014  6  4824758 44,929 78.40  3.43  3297047 1341048  25870   73656   4492   82645     7
South Dakota   2014  6   849455 53,053 64.20  5.89   727067   15489  77038   10987    589   18285   110
Tennessee      2014  6  6540007 43,716 74.80  6.81  5161586 1117348  28725  111733   6005  114610    20
Texas          2014  6 26479279 53,875 80.60  3.01 21269804 3276758 265158 1163134  34816  469609  2998
Utah           2014  6  2938671 63,383 66.00  0.24  2688942   38451  44780   68931  29105   68462   389
Vermont        2014  6   625665 60,708 62.60  4.57   594330    7608   2331    9874    199   11323    96
Virginia       2014  6  8316902 66,155 72.50  3.49  5872722 1637929  43592  522658   9078  230923  2803
Washington     2014  6  7046931 59,068 58.30  1.73  5689915  283480 134771  575717  49870  313178    55
West Virginia  2014  6  1847624 39,552 70.00  4.54  1733683   65363   4341   14462    510   29265   109
Wisconsin      2014  6  5751272 58,080 66.40  6.71  5050650  379131  64191  152879   2911  101510    31
Wyoming        2014  6   583334 55,690 56.40  1.77   542180    7976  15722    5595    565   11296    18
Alabama        2014  7  4840037 42,278 77.80  3.36  3372411 1290677  33075   64014   4915   74945   234
Arizona        2014  7  6706435 49,254 81.40  1.86  5617958  314624 358979  219440  17516  177918   659
Arkansas       2014  7  2964800 44,922 75.40  4.34  2364195  463356  27953   44029   8351   56916     7
California     2014  7 38701278 60,487 78.40  0.22 28350638 2524737 636482 5564407 192502 1432512  1853
Colorado       2014  7  5342311 60,940 68.40  2.76  4692148  236570  83700  167347   9704  152842    56
Connecticut    2014  7  3600188 70,161 71.90  4.84  2925959  412205  18630  160614   3706   79074     2
Delaware       2014  7   934805 57,522 75.80  5.24   660763  208665   5980   35450    819   23128     0
Georgia        2014  7 10083850 49,555 78.90  3.96  6247325 3191139  50616  386348  11472  196950    78
Idaho          2014  7  1630391 53,438 69.30  0.39  1526475   13056  28138   22802   3255   36665     0
Illinois       2014  7 12882438 54,916 70.30  3.29  9987403 1895114  74387  681639   8085  235810  1764
Indiana        2014  7  6593182 48,060 69.10  3.36  5675022  629851  25928  134114   3953  124314    67
Iowa           2014  7  3105563 57,810 68.80  3.30  2856233  106699  15442   71028   3110   53051   182
Kansas         2014  7  2899553 53,444 75.40  2.39  2521064  179174  34137   81408   3116   80654    29
Kentucky       2014  7  4410415 42,786 72.60  3.67  3894959  360757  12807   60498   3586   77808     7
Louisiana      2014  7  4648797 42,406 80.00  5.95  2945590 1511723  35451   81332   2849   71852  1961
Maine          2014  7  1328903 51,710 67.20  6.65  1263363   18914   9105   15438    435   21648   116
Maryland       2014  7  5970245 76,165 74.70  3.87  3584101 1813490  33083  374830   6207  158534   130
Massachusetts  2014  7  6757925 63,151 71.20  6.52  5580962  564046  31860  425292   6705  149060   692
Michigan       2014  7  9914675 52,005 64.90  3.46  7921014 1410299  70851  284490   3766  224255   256
Minnesota      2014  7  5452649 67,244 66.70  2.50  4670084  324189  72776  255525   3418  126657   122
Mississippi    2014  7  2988578 35,521 77.50  4.14  1781936 1122259  17627   29967   1703   35086  1059
Missouri       2014  7  6058014 56,630 72.60  2.59  5059142  714659  32877  115349   8260  127727    13
Montana        2014  7  1019931 51,102 67.60  0.69   911917    5465  67859    7769    830   26091     0
Nebraska       2014  7  1880920 56,870 71.20  1.72  1680055   92542  26381   41984   2208   37750    33
Nevada         2014  7  2831730 49,875 76.10  0.77  2159095  258523  46147  234066  20964  112935   300
New Hampshire  2014  7  1328684 73,397 67.90  7.27  1250622   18954   3764   33854    564   20926     3
New Jersey     2014  7  8943010 65,243 74.10  5.23  6532523 1323971  52290  841596   8817  183813   398
New Mexico     2014  7  2083207 46,686 74.20  3.19  1722660   51142 221446   34399   3247   50313   387
New York       2014  7 19773580 54,310 67.40  5.33 13938275 3477308 189816 1673128  26058  468995  5904
North Carolina 2014  7  9941160 46,784 75.70  5.25  7097038 2202097 155373  269607  11816  205229   168
North Dakota   2014  7   738658 60,730 66.80  1.57   657474   15839  40701    9942    437   14265     2
Ohio           2014  7 11593741 49,644 69.40  3.45  9612085 1467640  31575  234862   5953  241626   113
Oklahoma       2014  7  3875008 47,199 77.80  4.47  2908084  298153 355396   81363   6731  225281    15
Oregon         2014  7  3960673 58,875 70.00  0.50  3482095   81266  70762  168428  16474  141648    14
Pennsylvania   2014  7 12790341 55,173 69.10  4.53 10594193 1489926  44698  418102   8616  234806   351
Rhode Island   2014  7  1054782 58,633 72.30  4.67   897319   81898  10244   36191   1842   27288     8
South Carolina 2014  7  4824758 44,929 79.20  4.62  3297047 1341048  25870   73656   4492   82645     9
South Dakota   2014  7   849455 53,053 69.50  1.04   727067   15489  77038   10987    589   18285   122
Tennessee      2014  7  6540007 43,716 73.40  4.13  5161586 1117348  28725  111733   6005  114610    18
Texas          2014  7 26479279 53,875 81.70  2.58 21269804 3276758 265158 1163134  34816  469609  2770
Utah           2014  7  2938671 63,383 74.60  1.14  2688942   38451  44780   68931  29105   68462   754
Vermont        2014  7   625665 60,708 66.50  6.27   594330    7608   2331    9874    199   11323   103
Virginia       2014  7  8316902 66,155 73.40  3.82  5872722 1637929  43592  522658   9078  230923  2736
Washington     2014  7  7046931 59,068 68.60  0.77  5689915  283480 134771  575717  49870  313178    42
West Virginia  2014  7  1847624 39,552 69.60  4.03  1733683   65363   4341   14462    510   29265    94
Wisconsin      2014  7  5751272 58,080 65.90  2.51  5050650  379131  64191  152879   2911  101510    36
Wyoming        2014  7   583334 55,690 66.40  1.18   542180    7976  15722    5595    565   11296    18
Alabama        2014  8  4840037 42,278 79.50  3.25  3372411 1290677  33075   64014   4915   74945   388
Arizona        2014  8  6706435 49,254 76.50  3.13  5617958  314624 358979  219440  17516  177918   624
Arkansas       2014  8  2964800 44,922 78.70  2.89  2364195  463356  27953   44029   8351   56916     5
